Codigo Postal,Colonia,_Municipio,cve_mun,Seccion
79402,LAS PALMAS I,CERRITOS,8,139
79402,NUEVA SATELITE,CERRITOS,8,139
79402,RAFAEL NIETO,CERRITOS,8,139
79402,DE SAN ANTONIO,CERRITOS,8,140
79402,EL FORTIN,CERRITOS,8,140
79402,LA RINCONADA,CERRITOS,8,140
79400,SAN JOSE DE TURRUBIARTES,CERRITOS,8,140
79402,SAN RICARDO,CERRITOS,8,140
79402,SANTA URSULA,CERRITOS,8,140
79402,CENTRO,CERRITOS,8,141
79402,DE FRANCIA,CERRITOS,8,141
79402,DE NUESTRO PADRE JESUS,CERRITOS,8,141
79402,DE SAN ANTONIO,CERRITOS,8,141
79402,FRANCISCO VILLA,CERRITOS,8,141
79402,SANTA MARGARITA,CERRITOS,8,141
79402,DE SANTA CRUZ,CERRITOS,8,142
79402,JARDINES DE LA UNIDAD,CERRITOS,8,142
79402,LOS LAURELES,CERRITOS,8,142
79402,CENTRO,CERRITOS,8,143
79402,DE FRANCIA,CERRITOS,8,143
79402,DE GUADALUPE,CERRITOS,8,143
79402,DE NUESTRO PADRE JESUS,CERRITOS,8,143
79402,DE SANTA CRUZ,CERRITOS,8,143
79402,DE GUADALUPE,CERRITOS,8,144
79402,DE SANTA CRUZ,CERRITOS,8,144
79402,JARDINES DE LA UNIDAD,CERRITOS,8,144
79402,LOS PINOS,CERRITOS,8,144
79421,DERRAMADEROS,CERRITOS,8,147
79421,SAN DIEGO,CERRITOS,8,147
79400,EL SAUZ,CERRITOS,8,148
79400,CERROS BLANCOS,CERRITOS,8,150
79300,LA ENCARNACION,CERRITOS,8,151
79400,OJO DE AGUA,CERRITOS,8,152
79402,LA RINCONADA,CERRITOS,8,153
79400,SAN JOSE DE TURRUBIARTES,CERRITOS,8,153
79420,MONTAÑA,CERRITOS,8,155
79430,JOYA DE LUNA,CERRITOS,8,156
79431,EL RANCHITO,CERRITOS,8,158
79431,TANQUE BLANCO,CERRITOS,8,158
79431,TEPOZAN,CERRITOS,8,158
79431,TEPOZAN DE ABAJO,CERRITOS,8,158
79433,TEPETATE,CERRITOS,8,160
79431,EL RANCHITO,CERRITOS,8,161
79435,MEZQUITES CHICOS,CERRITOS,8,161
79431,TANQUE BLANCO,CERRITOS,8,161
79400,NUEVO EJIDO DE SAN PEDRO DE LOS HERNANDEZ,CERRITOS,8,163
79450,PALO SECO,CERRITOS,8,163
79400,SAN PEDRO DE LOS HERNANDEZ,CERRITOS,8,163
79650,CRUZ DEL MEZQUITE,CIUDAD FERNANDEZ,11,220
79650,GAMA,CIUDAD FERNANDEZ,11,220
79650,PUESTECITOS,CIUDAD FERNANDEZ,11,220
79650,REAL CAMPESTRE,CIUDAD FERNANDEZ,11,220
79650,REAL DE MOCTEZUMA,CIUDAD FERNANDEZ,11,220
79650,REFUGIO DE AZAHARES,CIUDAD FERNANDEZ,11,220
79650,SANTA CRUZ,CIUDAD FERNANDEZ,11,220
79650,VALPARAISO,CIUDAD FERNANDEZ,11,220
79650,ZONA CENTRO,CIUDAD FERNANDEZ,11,220
79650,ARROYO HONDO,CIUDAD FERNANDEZ,11,221
79650,AZAHARES,CIUDAD FERNANDEZ,11,221
79650,DEL SOL,CIUDAD FERNANDEZ,11,221
79650,DEMOCRACIA II,CIUDAD FERNANDEZ,11,221
79650,FUNDADORES,CIUDAD FERNANDEZ,11,221
79676,LOS LLANITOS,CIUDAD FERNANDEZ,11,221
79650,LOS NOGALES,CIUDAD FERNANDEZ,11,221
79650,LOS PINOS,CIUDAD FERNANDEZ,11,221
79650,REAL DE MINAS I,CIUDAD FERNANDEZ,11,221
79650,REAL DE MINAS II,CIUDAD FERNANDEZ,11,221
79650,SAN ANTONIO DE LAS HIGUERAS,CIUDAD FERNANDEZ,11,221
79650,CAMPESTRE,CIUDAD FERNANDEZ,11,222
79650,LLANITOS DE FERTIMEX,CIUDAD FERNANDEZ,11,222
79650,LOS LLANITOS,CIUDAD FERNANDEZ,11,222
79676,LOS LLANITOS,CIUDAD FERNANDEZ,11,222
79650,MARIA MAGDALENA,CIUDAD FERNANDEZ,11,222
79654,PRADOS DE FERTIMEX,CIUDAD FERNANDEZ,11,222
79654,PUERTA DEL LLANO,CIUDAD FERNANDEZ,11,222
79650,REAL DE MINAS II,CIUDAD FERNANDEZ,11,222
79650,REAL DE MINAS III,CIUDAD FERNANDEZ,11,222
79650,SANTA CECILIA,CIUDAD FERNANDEZ,11,222
79654,SANTA MARIA DE LOS LLANITOS,CIUDAD FERNANDEZ,11,222
79650,SANTA MONICA,CIUDAD FERNANDEZ,11,222
79650,CAMPESTRE LA VEGA,CIUDAD FERNANDEZ,11,223
79650,EL MANANTIAL,CIUDAD FERNANDEZ,11,223
79650,OJO DE AGUA,CIUDAD FERNANDEZ,11,223
79610,SIN NOMBRE,CIUDAD FERNANDEZ,11,223
79650,ZONA CENTRO,CIUDAD FERNANDEZ,11,223
79650,DEL VALLE,CIUDAD FERNANDEZ,11,224
79650,ZONA CENTRO,CIUDAD FERNANDEZ,11,224
79650,ATLETAS,CIUDAD FERNANDEZ,11,225
79650,BOSQUES DEL ALTO,CIUDAD FERNANDEZ,11,225
79650,CASA BLANCA I,CIUDAD FERNANDEZ,11,225
79650,DEMOCRACIA,CIUDAD FERNANDEZ,11,225
79650,DON LEON,CIUDAD FERNANDEZ,11,225
79650,EL ALTILLO,CIUDAD FERNANDEZ,11,225
79650,EL ALTO,CIUDAD FERNANDEZ,11,225
79650,EL MEZQUITAL,CIUDAD FERNANDEZ,11,225
79650,FUNDADORES,CIUDAD FERNANDEZ,11,225
79650,GAMA,CIUDAD FERNANDEZ,11,225
79650,INFONAVIT CASA BLANCA,CIUDAD FERNANDEZ,11,225
79650,JARDINES DEL ALTO,CIUDAD FERNANDEZ,11,225
79650,JARDINES DEL EDEN,CIUDAD FERNANDEZ,11,225
79650,LA FUENTE,CIUDAD FERNANDEZ,11,225
79650,LA FUENTE II,CIUDAD FERNANDEZ,11,225
79650,LA MORA,CIUDAD FERNANDEZ,11,225
79650,LA VIRGEN,CIUDAD FERNANDEZ,11,225
79650,LAS AMERICAS,CIUDAD FERNANDEZ,11,225
79650,LOMA BONITA,CIUDAD FERNANDEZ,11,225
79650,LOS ALAMOS,CIUDAD FERNANDEZ,11,225
79650,LOS MAGUEYES DEL ALTO,CIUDAD FERNANDEZ,11,225
79650,LOS MOLINOS,CIUDAD FERNANDEZ,11,225
79650,LOS NOGALES,CIUDAD FERNANDEZ,11,225
79650,MEZQUITAL DEL ALTO,CIUDAD FERNANDEZ,11,225
79657,MOCTEZUMA,CIUDAD FERNANDEZ,11,225
79650,PARAISO,CIUDAD FERNANDEZ,11,225
79650,PASEO DE LAS PALMAS,CIUDAD FERNANDEZ,11,225
79650,PRADOS DE MOCTEZUMA,CIUDAD FERNANDEZ,11,225
79650,REAL DE LOURDES,CIUDAD FERNANDEZ,11,225
79650,REAL DE MOCTEZUMA,CIUDAD FERNANDEZ,11,225
79650,REAL DE XIMENA,CIUDAD FERNANDEZ,11,225
79650,SAN ANTONIO DE LAS HIGUERAS,CIUDAD FERNANDEZ,11,225
79650,SENDEROS DEL ALTO,CIUDAD FERNANDEZ,11,225
79650,VALLE DEL CANALITO,CIUDAD FERNANDEZ,11,225
79650,VALPARAISO,CIUDAD FERNANDEZ,11,225
79650,VILLA DE LOS ANGELES,CIUDAD FERNANDEZ,11,225
79650,VILLAS DE JACARANDAS,CIUDAD FERNANDEZ,11,225
79650,VILLAS DEL ALTO,CIUDAD FERNANDEZ,11,225
79650,VILLAS DEL SOL,CIUDAD FERNANDEZ,11,225
79650,ZONA CENTRO,CIUDAD FERNANDEZ,11,225
79650,BOULEVARD PLATANARES,CIUDAD FERNANDEZ,11,226
79650,CONCORDIA,CIUDAD FERNANDEZ,11,226
79650,CONCORDIA II,CIUDAD FERNANDEZ,11,226
79650,DEL VALLE,CIUDAD FERNANDEZ,11,226
79650,EL HERRADERO,CIUDAD FERNANDEZ,11,226
79650,EL VIENTO,CIUDAD FERNANDEZ,11,226
79650,GALEANA,CIUDAD FERNANDEZ,11,226
79650,INFONAVIT CASA BLANCA,CIUDAD FERNANDEZ,11,226
79650,LA ESPERANZA,CIUDAD FERNANDEZ,11,226
79650,LA FUENTE II,CIUDAD FERNANDEZ,11,226
79650,LA HUERTA,CIUDAD FERNANDEZ,11,226
79650,LAS AMERICAS,CIUDAD FERNANDEZ,11,226
79650,LAS NUBES,CIUDAD FERNANDEZ,11,226
79650,MOLLINEDO,CIUDAD FERNANDEZ,11,226
79650,MORAS DE FRONTERA,CIUDAD FERNANDEZ,11,226
79650,PLATANARES,CIUDAD FERNANDEZ,11,226
79650,SAN MARTIN,CIUDAD FERNANDEZ,11,226
79650,VILLAS DE SANTA ELENA,CIUDAD FERNANDEZ,11,226
79650,ZONA CENTRO,CIUDAD FERNANDEZ,11,226
79660,PRIMERO,CIUDAD FERNANDEZ,11,227
79660,SEGUNDO,CIUDAD FERNANDEZ,11,227
79660,LA TRINIDAD,CIUDAD FERNANDEZ,11,228
79660,MARGARITAS,CIUDAD FERNANDEZ,11,228
79660,MARGARITAS 2,CIUDAD FERNANDEZ,11,228
79660,PRIMERO,CIUDAD FERNANDEZ,11,228
79660,CUARTO,CIUDAD FERNANDEZ,11,229
79660,PRIMERO,CIUDAD FERNANDEZ,11,229
79660,SEGUNDO,CIUDAD FERNANDEZ,11,230
79660,SEGUNDO,CIUDAD FERNANDEZ,11,231
79660,AZAHARES,CIUDAD FERNANDEZ,11,232
79650,EL PASEO,CIUDAD FERNANDEZ,11,232
79660,LAS AZUCENAS,CIUDAD FERNANDEZ,11,232
79660,LOS NARANJOS,CIUDAD FERNANDEZ,11,232
79660,QUINTAS DE LA HACIENDA,CIUDAD FERNANDEZ,11,232
79660,SEGUNDO,CIUDAD FERNANDEZ,11,232
79660,TERCERO,CIUDAD FERNANDEZ,11,232
79660,EL NARANJAL,CIUDAD FERNANDEZ,11,233
79660,SEGUNDO,CIUDAD FERNANDEZ,11,233
79660,QUINTO,CIUDAD FERNANDEZ,11,234
79660,SEGUNDO,CIUDAD FERNANDEZ,11,234
79660,TERCERO,CIUDAD FERNANDEZ,11,234
79671,EL SAUCILLO,CIUDAD FERNANDEZ,11,236
79650,LA NORIA,CIUDAD FERNANDEZ,11,241
79675,LABOR VIEJA,CIUDAD FERNANDEZ,11,241
79650,LA NORIA,CIUDAD FERNANDEZ,11,242
79675,LA REFORMA,CIUDAD FERNANDEZ,11,243
79650,SAN VICENTE,CIUDAD FERNANDEZ,11,243
79675,SOLANO,CIUDAD FERNANDEZ,11,243
79650,SONORITA,CIUDAD FERNANDEZ,11,243
79676,OJO DE AGUA DE SOLANO,CIUDAD FERNANDEZ,11,246
79650,BARRIO DE GUADALUPE,CIUDAD FERNANDEZ,11,247
79650,COL VEINTE DE NOVIEMBRE,CIUDAD FERNANDEZ,11,247
79650,BARRIO DE GUADALUPE,CIUDAD FERNANDEZ,11,248
78875,AGUAJE DE GARCIA,GUADALCAZAR,17,437
78870,GUADALCAZAR,GUADALCAZAR,17,437
78870,SAN PEDRO,GUADALCAZAR,17,437
78870,GUADALCAZAR,GUADALCAZAR,17,438
78870,SAN PEDRO,GUADALCAZAR,17,438
78875,ABREGO,GUADALCAZAR,17,439
78870,CANTARRANAS,GUADALCAZAR,17,439
78870,GUADALCAZAR,GUADALCAZAR,17,439
78878,SAN CRISTOBAL,GUADALCAZAR,17,439
78891,EL FRAYLE,GUADALCAZAR,17,440
78893,SAN FRANCISCO DEL TULILLO,GUADALCAZAR,17,440
78893,LA NARANJITA,GUADALCAZAR,17,441
78894,PUERTO DE LA CLAVELLINA,GUADALCAZAR,17,441
78880,SAN IGNACIO,GUADALCAZAR,17,441
78896,EL JAUJAL,GUADALCAZAR,17,442
78880,EL MILAGRO,GUADALCAZAR,17,443
78890,SANTA RITA DEL RUCIO,GUADALCAZAR,17,444
78880,LA VENTANA,GUADALCAZAR,17,445
78880,NORIAS DEL REFUGIO,GUADALCAZAR,17,446
78870,EL ENTRONQUE,GUADALCAZAR,17,447
78882,EL HUIZACHE,GUADALCAZAR,17,447
78882,SAN JUAN SIN AGUA,GUADALCAZAR,17,447
78882,EL HUIZACHE,GUADALCAZAR,17,448
78880,LA POLVORA,GUADALCAZAR,17,448
78881,SAN CARLOS,GUADALCAZAR,17,448
78870,EL JICOTE,GUADALCAZAR,17,449
78880,LAS NEGRITAS,GUADALCAZAR,17,449
78880,PRESA DE GUADALUPE,GUADALCAZAR,17,449
78870,RANCHO NUEVO,GUADALCAZAR,17,449
78870,EL JICOTE,GUADALCAZAR,17,450
78883,PRESITA DEL TEPETATE,GUADALCAZAR,17,450
78886,SANTO DOMINGO,GUADALCAZAR,17,450
78870,CHARCO CERCADO,GUADALCAZAR,17,451
78870,POZAS DE SANTA ANA,GUADALCAZAR,17,451
78880,LOS AMOLES,GUADALCAZAR,17,452
78870,EL PROGRESO,GUADALCAZAR,17,453
78880,LAS NEGRITAS,GUADALCAZAR,17,454
78883,SAN AGUSTIN,GUADALCAZAR,17,455
78876,PEYOTE,GUADALCAZAR,17,457
78873,NUÑEZ,GUADALCAZAR,17,458
78880,BUENAVISTA,GUADALCAZAR,17,461
78880,LA HINCADA,GUADALCAZAR,17,462
78875,ABREGO,GUADALCAZAR,17,463
78875,EL ORO,GUADALCAZAR,17,463
78876,CHARCO BLANCO,GUADALCAZAR,17,464
78880,BUENAVISTA,GUADALCAZAR,17,465
78880,LA HINCADA,GUADALCAZAR,17,465
78879,COLONIA AGRICOLA DE SAN JOSE,GUADALCAZAR,17,466
78880,EL QUELITAL,GUADALCAZAR,17,466
78878,POZO DE ACUÑA,GUADALCAZAR,17,466
79780,LAGUNILLAS,LAGUNILLAS,19,478
79780,LAGUNILLAS,LAGUNILLAS,19,479
79780,LAGUNILLAS,LAGUNILLAS,19,480
79782,CARRIZAL DE SAN JUAN DE ABAJO,LAGUNILLAS,19,481
79781,QUELITALILLO,LAGUNILLAS,19,481
79783,LAS NORIAS,LAGUNILLAS,19,485
79780,SAN RAFAEL,LAGUNILLAS,19,485
79780,LA PRESA,LAGUNILLAS,19,488
79788,LAGUNA VERDE,LAGUNILLAS,19,489
79600,LOS ANGELES,RIOVERDE,24,634
79600,MARIA ASUNCION,RIOVERDE,24,634
79610,SANTA EMILIA,RIOVERDE,24,634
79600,SANTA MARIA DE LOS ANGELES,RIOVERDE,24,634
79600,VALLE DE GUADALUPE,RIOVERDE,24,634
79610,CUMBRES DEL VALLE,RIOVERDE,24,635
79644,LA COFRADIA,RIOVERDE,24,635
79610,LANDAVERDE,RIOVERDE,24,635
79600,LOS ANGELES,RIOVERDE,24,635
79610,LOS ANGELES,RIOVERDE,24,635
79613,LOS FRAILES,RIOVERDE,24,635
79610,PRADERAS DEL SOL,RIOVERDE,24,635
79610,PUERTA DEL CIELO,RIOVERDE,24,635
79613,QUINTA LAS HUERTAS,RIOVERDE,24,635
79610,SANTA CATARINA,RIOVERDE,24,635
79610,SANTA LOURDES,RIOVERDE,24,635
79610,SIN NOMBRE,RIOVERDE,24,635
79600,VALLE DE GUADALUPE,RIOVERDE,24,635
79644,VALLE DE LOS ANGELES,RIOVERDE,24,635
79610,ASTURIAS,RIOVERDE,24,636
79610,LA HUERTA,RIOVERDE,24,636
79610,LEON FRANCO,RIOVERDE,24,636
79610,RESIDENCIAL DEL RIO,RIOVERDE,24,636
79610,SAN ANTONIO,RIOVERDE,24,636
79610,SAN FRANCISCO,RIOVERDE,24,636
79624,SANTA JULIA,RIOVERDE,24,636
79610,SIN NOMBRE,RIOVERDE,24,636
79616,VICTORIA,RIOVERDE,24,636
79610,EL PARAISO,RIOVERDE,24,637
79619,SAN ANTONIO,RIOVERDE,24,637
79624,SANTA JULIA,RIOVERDE,24,637
79610,ARBOLEDAS,RIOVERDE,24,638
79610,CATALINA,RIOVERDE,24,638
79610,CENTENARIO,RIOVERDE,24,638
79619,LOS NARANJOS,RIOVERDE,24,638
79610,PRIV DEL BOSQUE,RIOVERDE,24,638
79610,SIN NOMBRE,RIOVERDE,24,638
79610,ZONA CENTRO,RIOVERDE,24,638
79610,LOS NOGALES,RIOVERDE,24,639
79610,MARGARITAS,RIOVERDE,24,639
79619,SAN ANTONIO,RIOVERDE,24,639
79610,ZONA CENTRO,RIOVERDE,24,639
79619,SAN ANTONIO,RIOVERDE,24,640
79610,ZONA CENTRO,RIOVERDE,24,640
79610,DEL GOLFO,RIOVERDE,24,641
79618,DEL SOL,RIOVERDE,24,641
79610,FRONTERA,RIOVERDE,24,641
79618,FRONTERA,RIOVERDE,24,641
79610,GIRASOLES,RIOVERDE,24,641
79610,LA BONITA,RIOVERDE,24,641
79618,LA PIEDAD,RIOVERDE,24,641
79650,PLATANARES,RIOVERDE,24,641
79610,PROF DANIEL DIAZ CORPUS,RIOVERDE,24,641
79613,SAN ISIDRO,RIOVERDE,24,641
79618,SAN JOSE,RIOVERDE,24,641
79610,SAN JUAN,RIOVERDE,24,641
79618,SAN RAFAEL,RIOVERDE,24,641
79618,SANTA ISABEL,RIOVERDE,24,641
79610,SIN NOMBRE,RIOVERDE,24,641
79610,VILLAS DE SAN RAFAEL,RIOVERDE,24,641
79610,EL ROCIO,RIOVERDE,24,642
79610,FERROCARRILERO,RIOVERDE,24,642
79618,SAN RAFAEL,RIOVERDE,24,642
79618,SANTA ISABEL,RIOVERDE,24,642
79610,SIN NOMBRE,RIOVERDE,24,642
79610,ZONA CENTRO,RIOVERDE,24,642
79610,ZONA CENTRO,RIOVERDE,24,643
79610,ZONA CENTRO,RIOVERDE,24,644
79610,ZONA CENTRO,RIOVERDE,24,645
79610,AZAHARES,RIOVERDE,24,646
79610,CARRION DE LOS CONDES,RIOVERDE,24,646
79614,INSURGENTES,RIOVERDE,24,646
79610,LA PALMA,RIOVERDE,24,646
79610,LOS SABINOS,RIOVERDE,24,646
79610,NOCHE BUENA,RIOVERDE,24,646
79610,SAN FRANCISCO,RIOVERDE,24,646
79610,SAN FRANCISCO DE ASIS,RIOVERDE,24,646
79610,SIN NOMBRE,RIOVERDE,24,646
79610,VALLE DEL SOL,RIOVERDE,24,646
79616,VICTORIA,RIOVERDE,24,646
79610,BUGAMBILIAS,RIOVERDE,24,647
79614,INSURGENTES,RIOVERDE,24,647
79610,MORELOS,RIOVERDE,24,647
79610,SAN MIGUEL,RIOVERDE,24,647
79610,VALLE DE BRAVO,RIOVERDE,24,647
79610,ZONA CENTRO,RIOVERDE,24,647
79610,ZONA CENTRO,RIOVERDE,24,648
79610,ZONA CENTRO,RIOVERDE,24,649
79610,EL INGLES,RIOVERDE,24,650
79610,ZONA CENTRO,RIOVERDE,24,650
79610,ZONA CENTRO,RIOVERDE,24,651
79610,EL MANANTIAL,RIOVERDE,24,652
79610,EL MOLINO (LOS MOLINOS),RIOVERDE,24,652
79610,FRONTERA,RIOVERDE,24,652
79626,JACARANDAS,RIOVERDE,24,652
79626,LA MORITA,RIOVERDE,24,652
79618,LOS ALONSOS,RIOVERDE,24,652
79610,SIN NOMBRE,RIOVERDE,24,652
79610,ZONA CENTRO,RIOVERDE,24,652
79610,ZONA CENTRO,RIOVERDE,24,653
79610,DEL VALLE,RIOVERDE,24,654
74610,EL OASIS DE LOS GIRASOLES,RIOVERDE,24,654
79610,LA PASADITA,RIOVERDE,24,654
79610,LOS CIPRESES,RIOVERDE,24,654
79613,PRECURSORES,RIOVERDE,24,654
79610,SAN FELIPE,RIOVERDE,24,654
79610,SAN JOSE,RIOVERDE,24,654
79610,SAN MIGUEL,RIOVERDE,24,654
79614,VILLAS ALEJANDRA,RIOVERDE,24,654
79610,ZONA CENTRO,RIOVERDE,24,654
79617,DEL VALLE,RIOVERDE,24,656
79617,EL CARMEN,RIOVERDE,24,656
79617,EL GENERAL,RIOVERDE,24,656
79610,EL PORVENIR,RIOVERDE,24,656
79613,EL SABINO,RIOVERDE,24,656
79610,LA LUZ,RIOVERDE,24,656
79610,LAS ALAZANAS,RIOVERDE,24,656
79617,LOS SAUCES,RIOVERDE,24,656
79610,SAN ANGEL,RIOVERDE,24,656
79610,SIN NOMBRE,RIOVERDE,24,656
79617,UNION,RIOVERDE,24,656
79613,VALLE FLORIDO,RIOVERDE,24,656
79620,ACCION NACIONAL,RIOVERDE,24,657
79623,DEL BOSQUE,RIOVERDE,24,657
79610,EL PALMAR,RIOVERDE,24,657
79620,ISLA DE SAN PABLO,RIOVERDE,24,657
79610,LOS ARCOS RESIDENCIAL,RIOVERDE,24,657
79626,SANTA CECILIA,RIOVERDE,24,657
79623,SANTA FE,RIOVERDE,24,657
79610,SIN NOMBRE,RIOVERDE,24,657
79610,CARLOS JONGITUD BARRIOS,RIOVERDE,24,658
79650,LA ESPERANZA,RIOVERDE,24,658
79625,LAS PALMAS,RIOVERDE,24,658
79610,LOS RIOS,RIOVERDE,24,658
79626,SANTA CECILIA,RIOVERDE,24,658
79610,SANTA MONICA,RIOVERDE,24,658
79610,SANTA TERESA,RIOVERDE,24,658
79610,SIN NOMBRE,RIOVERDE,24,658
79610,VISTA HERMOSA,RIOVERDE,24,658
79613,EL SABINO,RIOVERDE,24,659
79613,INFONAVIT OJO DE AGUA,RIOVERDE,24,659
79610,LAS ALAZANAS,RIOVERDE,24,659
79623,PEDREGAL DE SAN MARCOS,RIOVERDE,24,659
79617,EL CARMEN,RIOVERDE,24,660
79617,EL CARMEN,RIOVERDE,24,661
79610,SAN CRISTOBAL,RIOVERDE,24,661
79617,VILLAS CASCADITAS,RIOVERDE,24,661
79615,BUENOS AIRES,RIOVERDE,24,662
79617,CRISTO REY,RIOVERDE,24,662
79617,EL CARMEN,RIOVERDE,24,662
79610,EL CHARCO VERDE,RIOVERDE,24,662
79617,EL LAGO,RIOVERDE,24,662
79615,GUADALUPANA,RIOVERDE,24,662
79604,LA PEDRERA,RIOVERDE,24,662
79610,LAS ESMERALDAS,RIOVERDE,24,662
79610,LOS ALAMOS,RIOVERDE,24,662
79600,MA DEL ROSARIO,RIOVERDE,24,662
79610,SAN FRANCISCO,RIOVERDE,24,662
79610,SANTA ELENA,RIOVERDE,24,662
79610,SIERRA AZUL,RIOVERDE,24,662
79630,SAN BARTOLO,RIOVERDE,24,663
79637,ANGOSTURA,RIOVERDE,24,664
79635,PROGRESO,RIOVERDE,24,665
79640,PASTORA,RIOVERDE,24,666
79635,PROGRESO,RIOVERDE,24,666
79640,PASTORA,RIOVERDE,24,668
79636,SAN FRANCISCO,RIOVERDE,24,670
79603,SAN JOSE DE GALLINAS,RIOVERDE,24,671
79602,TANQUE DE SAN JUAN,RIOVERDE,24,672
79601,PASO DE SAN ANTONIO,RIOVERDE,24,673
79602,TANQUE DE SAN JUAN,RIOVERDE,24,674
79602,SAN JOSE DE CANOAS,RIOVERDE,24,675
79603,LA TAPONA,RIOVERDE,24,676
79644,SAN VICENTE,RIOVERDE,24,677
79644,SANTA RITA,RIOVERDE,24,678
79604,CIENEGUILLA,RIOVERDE,24,681
79603,SAN JOSE DE LAS FLORES,RIOVERDE,24,681
79603,SAN JOSE DE LAS FLORES,RIOVERDE,24,683
79602,MILPITAS,RIOVERDE,24,684
79609,CAÑADA GRANDE,RIOVERDE,24,685
79610,PUENTE PRIETO,RIOVERDE,24,685
79602,TANQUE DE SAN JUAN,RIOVERDE,24,685
79609,CAÑADA GRANDE,RIOVERDE,24,686
79604,SAN DIEGO,RIOVERDE,24,689
79604,SAN MARTIN,RIOVERDE,24,689
79604,SAN MARTIN,RIOVERDE,24,690
79644,REDENCION NACIONAL,RIOVERDE,24,691
79644,ILDEFONSO TURRUBIARTES,RIOVERDE,24,692
79644,MIGUEL HIDALGO,RIOVERDE,24,693
79644,LA VIRGEN,RIOVERDE,24,694
79617,EL CARMEN,RIOVERDE,24,695
79625,ESPERANZA II,RIOVERDE,24,695
79625,LA CANTERA,RIOVERDE,24,695
79625,LA ESPERANZA 1,RIOVERDE,24,695
79604,LOS AVESTRUCES,RIOVERDE,24,695
79604,SAN ANDRES,RIOVERDE,24,695
79604,SAN MARCOS,RIOVERDE,24,695
79604,SANTA MARIA DE GUADALUPE,RIOVERDE,24,695
79660,TERCERO,RIOVERDE,24,695
79607,EL AGUACATE,RIOVERDE,24,696
79604,EL JABALI,RIOVERDE,24,696
79604,LA LOMA,RIOVERDE,24,697
79660,QUINTO,RIOVERDE,24,697
79607,EL AGUACATE,RIOVERDE,24,699
79607,DE LA CRUZ,RIOVERDE,24,700
79610,EL JABALI,RIOVERDE,24,700
79607,LA CONCHERA,RIOVERDE,24,700
79607,LA MANGA,RIOVERDE,24,700
79610,LA SELVA CRUZ DEL MEZQUITE,RIOVERDE,24,700
79610,LLANOS DE SAN MARCOS,RIOVERDE,24,700
79607,OJO DE AGUA SECO,RIOVERDE,24,700
79610,SAN JUAN,RIOVERDE,24,700
79610,SANTA CRUZ,RIOVERDE,24,700
79610,SANTA ELENA,RIOVERDE,24,700
79610,VISTA HERMOSA,RIOVERDE,24,700
79600,BORDO BLANCO,RIOVERDE,24,701
79610,EL JABALI,RIOVERDE,24,701
79600,LAS MAGDALENAS,RIOVERDE,24,701
79645,PASO REAL,RIOVERDE,24,703
79605,ANGELES,RIOVERDE,24,705
79600,LA PALMITA,RIOVERDE,24,705
79600,LAS MAGDALENAS,RIOVERDE,24,705
79605,ANGELES,RIOVERDE,24,706
79605,DE GUADALUPE,RIOVERDE,24,706
79605,EL BEGUEÑO,RIOVERDE,24,706
79605,SAN JOSE,RIOVERDE,24,706
79605,SAN JUAN,RIOVERDE,24,706
79600,EL ESFUERZO,RIOVERDE,24,709
79600,PLAZUELA,RIOVERDE,24,709
79647,SAN SEBASTIAN,RIOVERDE,24,710
79600,SAN JOSE DEL TAPANCO,RIOVERDE,24,711
79610,RIACHUELO O EL CARACOL,RIOVERDE,24,713
79613,FRESNOS ll (MONTE CRISTO),RIOVERDE,24,1886
79613,GABRIEL MARTINEZ,RIOVERDE,24,1886
79644,LA COFRADIA,RIOVERDE,24,1886
79613,LOS FRESNOS,RIOVERDE,24,1886
79610,PUENTE VERASTEGUI,RIOVERDE,24,1886
79613,QUINTAS EL NARANJAL,RIOVERDE,24,1886
79613,SAN ISIDRO,RIOVERDE,24,1886
79610,SANTA ROSA,RIOVERDE,24,1886
79610,SIN NOMBRE,RIOVERDE,24,1886
79613,VILLA DE MARQUEZ,RIOVERDE,24,1886
79617,EL CARMEN,RIOVERDE,24,1887
79610,HACIENDA SAN ANTONIO,RIOVERDE,24,1887
79613,INFONAVIT LOS NARANJOS,RIOVERDE,24,1887
79617,JARDINES DE PAZ,RIOVERDE,24,1887
79610,LAS ROSAS,RIOVERDE,24,1887
79610,LOS OLIVOS,RIOVERDE,24,1887
79614,LOS PINOS,RIOVERDE,24,1887
79610,PUENTE VERASTEGUI,RIOVERDE,24,1887
79613,QUINTAS EL NARANJAL,RIOVERDE,24,1887
79617,SAN ISIDRO,RIOVERDE,24,1887
79610,SANTA MARIA,RIOVERDE,24,1887
79610,SIN NOMBRE,RIOVERDE,24,1887
79610,VALLE FLORIDO O PASO DE LOS POTREROS,RIOVERDE,24,1887
79613,LA ILUSION,RIOVERDE,24,1888
79610,LA ILUSION II,RIOVERDE,24,1888
79613,LOS FRAILES,RIOVERDE,24,1888
79613,QUINTA LAS HUERTAS,RIOVERDE,24,1888
79610,SIN NOMBRE,RIOVERDE,24,1888
79680,DEL REFUGIO,SAN CIRO DE ACOSTA,27,757
79680,SAN FRANCISCO,SAN CIRO DE ACOSTA,27,757
79680,SAN MATEO,SAN CIRO DE ACOSTA,27,757
79680,DEL REFUGIO,SAN CIRO DE ACOSTA,27,758
79680,DE SAN JOSE,SAN CIRO DE ACOSTA,27,759
